Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,Dividend Yield - Common Stock - Gross - Issue Specific - %,Dividend Yield - Common Stock - Net - Issue Specific - %,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Revenues - Company Reported,Non-GAAP Income from Operations - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,Free Cash Flow,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items),Return on Invested Capital - %,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Debt Service,Debt Service Percentage of Normalized after Tax Profit,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,Asset Turnover,Income before Tax Margin - %,Pretax ROA - %,Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt,Pretax ROE - %,Tax Complement,Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items),Earnings Retention Rate,Reinvestment Rate - %,Net Income after Tax per Employee,Sales per Employee,Total Assets per Employee,Current Ratio,Quick Ratio,Working Capital to Total Assets,Accounts Receivable Turnover,Average Receivables Collection Days,Payables Turnover,Average Payables Payment Days,Inventory Turnover,Average Inventory Days,Average Net Trade Cycle Days
2020-12-28,CVS,CVS Health Corp,15.8327,21.8223,32.3987,40.9165,53.7845,67.4895,77.1334,87.0534,94.6316,100.611,59.6167106628418,60.413581531343276,59.301463135689325,59.75681696326807,4818200.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-12-29,CVS,CVS Health Corp,14.4899,19.91,29.5169,39.5024,53.0602,65.8203,74.8062,84.2199,91.4784,97.2526,59.45908737182617,60.6938012955242,59.301463606997196,59.896930420689465,4389800.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-12-30,CVS,CVS Health Corp,14.393,19.7245,29.9069,39.0114,52.129,65.6591,75.1792,85.0041,92.5358,98.4978,59.327735900878906,59.62546598119833,59.04751660371443,59.61671393009837,4967300.0,256776.0,98057.0,12467.0,16838.0,6631.0,5683.0,8056.0,222449.0,68480.0,63864.0,12848.0,4371.0,2415.0,1659.0,7788.0,2.69,2.69,5.08,1305.0,256776.0,15339.0,38.19,6.56,4.86,3.5,26.3,2.58,10391.0,10.87,3.17,6.7,256776.0,12467.0,16838.0,6631.0,5.08,1302.0,30.78,51.62,106.72,5918.0,80.03,4.11,253.69,0.61,39.42,96648.62,68480.0,0.0,306.0,8056.0,157378.62,1.23,3.5,4.3,3.41,14.66,0.74,10.87,0.61,6.58,22670.09,877866.67,767065.52,0.94,0.62,-0.01,13.79,26.55,5.53,66.19,9.35,39.16,-0.48
2020-12-31,CVS,CVS Health Corp,14.2779,20.5045,29.5317,39.4803,51.9328,64.5093,73.3562,82.6711,89.8768,95.6294,59.80937957763672,59.90570560932522,58.74104117596903,59.28396242989706,5386900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-04,CVS,CVS Health Corp,14.0844,19.2966,28.6228,38.8263,52.1006,64.2813,72.8496,81.9514,89.0208,94.6837,61.28926467895508,61.55197316595157,59.66048809386725,60.142118093042704,11367200.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-05,CVS,CVS Health Corp,13.1432,18.6162,27.091,37.6194,51.5873,62.7915,70.6771,79.244,85.9711,91.4082,61.700843811035156,62.19122590507876,60.755101188846815,61.58700701947645,8012200.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-06,CVS,CVS Health Corp,13.3266,19.133,27.8691,37.9252,51.2077,62.9883,71.2746,80.1521,87.084,92.6601,63.539791107177734,63.95136470679755,61.25424949814686,61.298036482302244,10142400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-07,CVS,CVS Health Corp,13.3507,18.3451,25.7345,37.3228,50.5254,61.6894,69.5398,78.0651,84.768,90.1913,64.7919921875,65.16853735871177,63.29457023155159,63.968852056744886,7962300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-08,CVS,CVS Health Corp,13.6909,18.5936,26.6344,37.0565,51.1138,62.1718,69.9499,78.4155,85.076,90.4657,65.55386352539062,66.84112319168035,65.1685594944046,65.67645904780346,11254700.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-11,CVS,CVS Health Corp,13.9614,19.4386,28.7249,38.404,51.7344,64.3129,73.1428,85.8227,95.4628,103.0346,66.61345672607422,66.97249131675416,65.01970792366835,65.01970792366835,6675000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-12,CVS,CVS Health Corp,14.6548,19.6606,28.7946,38.2161,51.6838,64.3562,73.2466,85.9668,95.6318,103.2205,66.77983093261719,67.6292476085736,66.14933580485754,66.58717890125114,5641300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-13,CVS,CVS Health Corp,13.9455,18.7953,27.875,38.1213,51.9172,64.5809,73.4649,86.1918,95.8537,103.4397,65.60640716552734,66.65723459271706,65.2561313564641,66.5083628642203,6223800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-14,CVS,CVS Health Corp,13.709,18.6873,27.6088,38.1734,51.7793,64.8158,73.9561,86.9161,96.7308,104.4208,65.72024536132812,66.27192520660459,65.09850234272542,65.67645838335729,5088100.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-15,CVS,CVS Health Corp,12.8399,19.0192,28.3944,38.5797,52.5422,64.4075,72.7326,84.9549,94.2902,101.6578,66.77983093261719,66.94620676619704,65.54511019392865,65.69397524327317,8110300.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-19,CVS,CVS Health Corp,14.1135,18.734,26.5986,37.63,51.8073,64.1262,72.7611,85.2618,94.7968,102.3125,66.02672576904297,67.4278220335493,65.94791055490768,67.4278220335493,5919000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-20,CVS,CVS Health Corp,13.2308,19.0236,27.6937,37.9168,51.5494,63.114,71.2261,83.2494,92.4819,99.8017,65.89537811279297,66.07927138953272,65.3174220879355,66.04424314430305,4764400.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-21,CVS,CVS Health Corp,13.6044,18.5578,27.4056,37.7532,51.9502,63.9423,72.349,84.6445,94.0496,101.4811,65.30474853515625,65.99235143581328,64.8287142057067,65.85130123791255,5029500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-22,CVS,CVS Health Corp,13.4899,18.9341,27.3711,38.7141,52.4065,63.8047,71.7971,83.6947,92.839,100.0899,65.34000396728516,65.4986820598172,64.37030077645434,64.99620255440618,4183600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-25,CVS,CVS Health Corp,14.3111,19.4173,27.9833,39.121,53.0239,64.8919,73.206,85.4558,94.8206,102.2162,64.53781127929688,64.8199049846959,63.61219446110216,64.79345975069668,7554800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-26,CVS,CVS Health Corp,14.0618,19.384,28.8703,38.3686,51.9698,65.4628,74.9066,88.2622,98.3511,106.2353,65.43698120117188,65.56920735421868,64.59951078656177,64.67885320403343,4667600.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-27,CVS,CVS Health Corp,15.1685,20.4962,30.8905,40.7667,54.3654,66.5586,75.099,82.0272,87.3906,91.6739,63.84139633178711,65.40173252516182,63.63864503701098,64.81991042576243,6279800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-28,CVS,CVS Health Corp,14.8469,19.7623,29.031,40.4131,54.1717,66.5296,75.1822,82.1807,87.5928,91.9096,64.00889587402344,65.04911782734132,63.66509432997854,63.85903504213626,5020000.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-01-29,CVS,CVS Health Corp,14.7214,20.1396,29.6992,40.9774,55.018,66.5855,74.688,81.3182,86.4837,90.6309,63.162601470947266,64.61714978338382,62.62485932680015,63.92954011293371,6469500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-02-01,CVS,CVS Health Corp,14.0449,19.7464,29.2436,39.632,53.9328,65.8531,74.1934,80.9863,86.2633,90.4914,62.99510955810547,63.88547054384446,62.88932189696553,63.54166905219519,5207100.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-02-02,CVS,CVS Health Corp,13.8339,19.3833,28.8325,39.1361,52.5998,64.5069,72.8386,79.6375,84.9331,89.1835,63.32126998901367,64.04413537594486,62.76589329039134,63.20666503182848,5543900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-02-03,CVS,CVS Health Corp,13.3633,19.3489,28.5464,38.4355,52.0032,64.6825,73.5452,81.3171,87.2136,91.8423,64.5642318725586,64.94329577504915,62.88929819351566,63.24191687209973,6128200.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-02-04,CVS,CVS Health Corp,13.0984,18.9818,28.8531,37.6941,51.0534,64.3645,73.6651,81.7441,87.8451,92.6111,64.35266876220703,65.26947471329365,64.16754545366682,64.70528747041611,8117500.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-02-05,CVS,CVS Health Corp,12.2513,17.3351,25.6062,36.3827,49.1747,60.6181,68.617,75.8122,81.3772,85.8153,63.62981033325195,64.67003193610682,63.4094244574407,64.55543370191651,6421800.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
2021-02-08,CVS,CVS Health Corp,12.5278,17.7787,26.6687,36.2518,49.4673,62.0186,70.7764,78.4914,84.3823,89.0283,64.33504486083984,64.34385545300312,63.620990082685495,63.885455811726786,5826900.0,268706.0,104725.0,13974.0,18415.0,7201.0,7854.0,10854.0,230715.0,64647.0,69389.0,15865.0,4441.0,2437.0,2176.0,10804.0,2.93,2.93,5.46,1314.0,268706.0,16008.0,38.97,6.85,5.2,3.64,26.29,2.68,13428.0,10.79,3.18,6.98,268706.0,13974.0,18415.0,7201.0,5.46,1310.0,28.02,48.12,92.75,7517.5,86.37,4.81,271.86,0.63,36.78,89398.79,64647.0,0.0,312.0,10854.0,143503.79,1.19,3.64,4.31,3.39,14.6,0.74,10.79,0.63,6.82,24410.17,910867.8,769050.0,0.91,0.61,-0.02,12.99,28.17,4.98,73.48,9.11,40.19,-5.12
